insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (10, 190, 4, 65, 110, 'Lot A', 90, 254, 132, '10/11/2022', '06/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (131, 44, 3, 23, 34, 'Lot E', 92, 341, 489, '13/01/2024', '30/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (20, 17, 4, 107, 50, 'Lot C', 84, 181, 348, '21/02/2024', '02/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (69, 93, 4, 142, 66, 'Lot A', 212, 391, 169, '03/09/2023', '25/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (104, 120, 12, 60, 80, 'Lot C', 289, 179, 59, '22/07/2024', '15/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (101, 129, 7, 62, 38, 'Lot E', 182, 46, 653, '19/11/2022', '15/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (3, 24, 15, 36, 113, 'Lot A', 295, 315, 388, '12/03/2024', '12/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (100, 189, 10, 52, 14, 'Lot B', 144, 329, 632, '05/09/2023', '28/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (109, 52, 4, 143, 83, 'Lot A', 166, 195, 581, '01/08/2024', '29/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (125, 186, 8, 108, 124, 'Lot E', 164, 208, 54, '01/07/2024', '04/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (74, 51, 2, 111, 18, 'Lot E', 217, 261, 432, '08/12/2024', '03/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (103, 19, 4, 119, 11, 'Lot E', 209, 352, 587, '03/02/2024', '17/12/2022', 'Expiration notice Nearby', 1);
--insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (74, 91, 6, 4, 134, 'Lot D', 149, 360, 410, '21/11/2023', '03/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (122, 67, 8, 124, 108, 'Lot A', 78, 260, 234, '26/03/2024', '16/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (125, 193, 17, 99, 4, 'Lot D', 290, 260, 36, '01/05/2023', '14/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (137, 70, 8, 110, 54, 'Lot E', 189, 242, 66, '23/04/2024', '07/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (51, 161, 12, 102, 67, 'Lot C', 78, 163, 132, '27/08/2023', '03/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (141, 133, 17, 67, 44, 'Lot B', 115, 141, 565, '05/05/2024', '22/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (82, 40, 5, 4, 81, 'Lot D', 200, 83, 196, '22/02/2024', '02/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (12, 188, 3, 8, 34, 'Lot C', 134, 352, 349, '14/05/2024', '31/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (124, 58, 16, 97, 84, 'Lot B', 154, 375, 228, '17/11/2023', '17/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (108, 109, 9, 74, 55, 'Lot C', 231, 274, 558, '18/08/2023', '07/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (118, 32, 11, 28, 74, 'Lot B', 294, 34, 182, '16/01/2024', '17/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (51, 26, 16, 33, 110, 'Lot E', 123, 59, 327, '11/06/2023', '01/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (93, 133, 11, 134, 53, 'Lot A', 192, 297, 655, '12/11/2022', '15/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (129, 25, 13, 23, 43, 'Lot C', 93, 335, 122, '11/08/2024', '28/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (38, 22, 14, 87, 61, 'Lot D', 201, 76, 636, '09/02/2023', '14/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (34, 78, 6, 113, 33, 'Lot D', 129, 72, 538, '23/04/2023', '18/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (59, 123, 1, 52, 11, 'Lot E', 284, 146, 479, '19/11/2022', '09/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (105, 25, 2, 99, 3, 'Lot D', 115, 289, 493, '26/08/2024', '03/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (124, 56, 2, 146, 56, 'Lot C', 141, 181, 201, '15/11/2024', '28/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (86, 105, 6, 67, 87, 'Lot C', 200, 377, 602, '19/06/2023', '30/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (119, 103, 7, 134, 100, 'Lot D', 150, 116, 676, '06/02/2024', '24/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (68, 62, 15, 7, 135, 'Lot E', 202, 214, 212, '28/02/2024', '07/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (124, 17, 7, 56, 48, 'Lot B', 102, 78, 87, '28/03/2023', '27/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (32, 130, 13, 26, 86, 'Lot E', 55, 364, 236, '12/01/2023', '18/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (34, 32, 10, 31, 7, 'Lot E', 153, 243, 485, '29/01/2023', '06/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (138, 87, 5, 18, 62, 'Lot C', 162, 298, 423, '16/11/2024', '11/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (23, 28, 15, 139, 61, 'Lot E', 154, 187, 510, '29/09/2024', '03/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (34, 76, 15, 72, 22, 'Lot C', 107, 310, 287, '05/01/2023', '18/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (2, 139, 4, 8, 127, 'Lot C', 80, 69, 460, '08/09/2024', '27/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (48, 57, 10, 70, 117, 'Lot C', 179, 175, 403, '14/12/2024', '02/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (105, 195, 6, 133, 21, 'Lot C', 237, 225, 351, '22/11/2022', '01/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (12, 43, 4, 14, 20, 'Lot B', 248, 338, 232, '06/01/2024', '04/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (133, 11, 17, 109, 69, 'Lot D', 131, 42, 54, '27/01/2024', '04/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (45, 164, 17, 4, 17, 'Lot B', 247, 270, 59, '17/11/2022', '10/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (121, 127, 6, 144, 67, 'Lot A', 213, 306, 181, '29/04/2023', '27/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (49, 16, 8, 140, 1, 'Lot E', 193, 356, 325, '06/07/2023', '06/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (28, 100, 2, 128, 12, 'Lot D', 136, 152, 312, '08/05/2023', '04/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (127, 33, 14, 40, 9, 'Lot E', 193, 263, 344, '12/09/2023', '26/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (3, 63, 4, 33, 1, 'Lot E', 227, 389, 165, '10/01/2024', '24/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (47, 28, 5, 31, 23, 'Lot D', 201, 246, 547, '11/03/2024', '26/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (100, 171, 8, 55, 37, 'Lot B', 289, 185, 395, '18/01/2024', '06/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (118, 96, 8, 37, 56, 'Lot E', 205, 276, 535, '10/05/2023', '18/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (130, 37, 14, 138, 45, 'Lot D', 243, 226, 247, '28/02/2024', '08/02/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (76, 97, 1, 111, 97, 'Lot E', 90, 80, 346, '29/04/2023', '29/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (64, 174, 16, 50, 61, 'Lot A', 231, 299, 162, '04/04/2023', '11/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (73, 92, 16, 99, 131, 'Lot C', 191, 313, 179, '30/11/2023', '09/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (41, 73, 7, 98, 24, 'Lot A', 167, 345, 169, '26/03/2024', '29/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (17, 72, 17, 42, 51, 'Lot B', 247, 319, 404, '24/04/2024', '29/11/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (33, 88, 17, 114, 112, 'Lot D', 95, 207, 470, '24/11/2022', '03/01/2023', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (106, 168, 17, 35, 68, 'Lot B', 164, 225, 100, '15/02/2023', '14/12/2022', 'Expiration notice Nearby', 1);
insert into StoredMedication (MedicationDetail_Id, Supplier_Id, UnitMeasurement_Id, Location_Id, PrescriptionId, Batch, Stock, PurchasePrice, SellingPrice, ExpiryDate, ExpeditionDate, ExpiryWarning, State) values (130, 193, 9, 40, 73, 'Lot D', 150, 87, 433, '18/12/2024', '24/11/2022', 'Expiration notice Nearby', 1);
